total_return_pct,final_equity,max_drawdown_pct,sharpe_ratio,win_rate_pct,profit_factor,total_trades,long_trades,short_trades,long_pnl,short_pnl,liquidations,liq_loss,avg_win,avg_loss,cooldown,leverage_tier,risk_pct,trail_atr_mult,fib_tolerance,long_only,score
1207.42,130741.99,18.04,1.55,48.61,3.762,72,63,9,123401.72,2829.64,0,0.0,4912.6,-1235.39,36,conservative,0.08,3.5,0.008,False,855.3535521064302
1206.46,130645.53,18.04,1.549,49.33,3.62,75,66,9,123470.17,2927.44,0,0.0,4720.22,-1269.76,36,conservative,0.08,2.0,0.012,False,853.985401330377
1201.54,130153.62,18.04,1.548,48.61,3.755,72,63,9,122810.59,2815.1,0,0.0,4891.95,-1232.23,36,conservative,0.08,3.0,0.008,False,851.4111286031042
1191.29,129129.18,18.46,1.791,53.16,4.296,79,72,7,121893.33,2608.93,0,0.0,3863.79,-1021.0,18,conservative,0.05,2.0,0.005,False,839.6748613217768
1784.49,188448.79,30.59,1.74,50.7,4.522,71,71,0,186260.7,0.0,0,0.0,6642.81,-1510.87,18,current,0.02,3.0,0.005,True,836.6163063092515
1778.63,187863.18,30.59,1.738,50.7,4.507,71,71,0,185676.6,0.0,0,0.0,6628.28,-1512.61,18,current,0.02,2.5,0.005,True,833.979647597254
1172.07,127206.99,18.04,1.536,47.95,3.549,73,64,9,119957.91,2858.89,0,0.0,4885.93,-1268.18,36,conservative,0.08,2.0,0.008,False,830.7382084257207
1662.14,176213.55,27.57,1.526,47.95,2.959,73,64,9,173486.12,3473.81,0,0.0,7637.23,-2377.45,36,current,0.03,2.0,0.008,False,829.668941965905
1761.61,186160.92,30.59,1.733,50.7,4.495,71,71,0,183918.91,0.0,0,0.0,6570.57,-1503.47,18,current,0.02,3.5,0.005,True,826.5037378228178
1145.49,124549.29,18.46,1.78,50.7,4.926,71,71,0,118859.75,0.0,0,0.0,4142.54,-864.91,18,conservative,0.05,3.0,0.005,True,813.1044604550378
3170.89,327089.16,64.06,1.376,44.62,2.506,65,65,0,336951.68,0.0,1,51805.73,19336.05,-6216.5,36,aggressive,0.02,2.0,0.008,True,812.7665117077739
1142.72,124272.1,18.46,1.779,50.7,4.913,71,71,0,118584.45,0.0,0,0.0,4135.74,-865.78,18,conservative,0.05,2.5,0.005,True,811.2319187432287
1119.85,121985.38,18.05,1.755,52.44,4.584,82,73,9,115239.8,1423.77,0,0.0,3470.06,-834.6,24,conservative,0.05,3.5,0.012,False,807.9705124653739
1135.34,123533.8,18.46,1.774,50.7,4.905,71,71,0,117825.61,0.0,0,0.0,4111.15,-862.17,18,conservative,0.05,3.5,0.005,True,806.3060855904658
1102.98,120297.96,18.05,1.747,52.44,4.543,82,73,9,113488.55,1453.74,0,0.0,3427.54,-831.85,24,conservative,0.05,3.0,0.012,False,796.4922520775624
1102.8,120280.17,18.05,1.747,52.44,4.537,82,73,9,113457.95,1474.05,0,0.0,3428.44,-833.1,24,conservative,0.05,2.5,0.012,False,796.3445290858724
1633.55,173355.24,29.18,1.685,52.44,4.152,82,73,9,171102.32,336.04,0,0.0,5251.76,-1394.54,24,current,0.02,3.5,0.012,False,794.4833687457161
1085.97,118597.19,17.99,1.964,53.12,4.374,96,85,11,112183.3,1547.79,0,0.0,2890.99,-749.1,12,conservative,0.03,3.5,0.012,False,793.0390289049473
1105.03,120503.19,18.05,1.609,50.63,4.267,79,70,9,113535.23,1628.62,0,0.0,3760.49,-903.99,24,conservative,0.08,3.0,0.008,False,792.3129861495845
1102.35,120235.0,18.05,1.608,50.63,4.257,79,70,9,113246.39,1651.79,0,0.0,3754.39,-904.55,24,conservative,0.08,2.5,0.008,False,790.4802216066481
1088.36,118836.27,18.05,1.756,49.32,4.958,73,73,0,112813.0,0.0,0,0.0,3925.43,-770.34,24,conservative,0.05,3.5,0.012,True,789.2755290858724
1095.21,119520.7,18.05,1.604,50.63,4.25,79,70,9,112541.68,1618.87,0,0.0,3732.22,-900.73,24,conservative,0.08,3.5,0.008,False,785.6555429362882
1071.91,117191.24,17.99,1.955,53.12,4.344,96,85,11,110705.69,1582.44,0,0.0,2860.08,-746.14,12,conservative,0.03,3.0,0.012,False,783.3975758754865
1702.62,180261.7,31.39,1.692,48.89,3.532,90,81,9,180616.96,4.02,0,0.0,5726.1,-1550.6,18,current,0.02,3.5,0.012,False,781.0904103217586
1723.68,182367.72,32.01,1.702,50.59,3.755,85,76,9,181534.48,153.59,0,0.0,5759.16,-1570.38,18,current,0.02,3.0,0.008,False,780.684724461106
1600.24,170023.61,29.18,1.675,52.44,4.109,82,73,9,167564.8,443.47,0,0.0,5163.75,-1385.46,24,current,0.02,3.0,0.012,False,779.2220157642221
1599.89,169988.68,29.18,1.676,52.44,4.104,82,73,9,167492.86,496.03,0,0.0,5165.28,-1387.65,24,current,0.02,2.5,0.012,False,779.0720705962989
1717.93,181792.92,32.01,1.701,50.59,3.745,85,76,9,180887.65,225.0,0,0.0,5746.43,-1571.05,18,current,0.02,2.5,0.008,False,778.2334108091222
1071.92,117192.41,18.05,1.747,49.32,4.907,73,73,0,111142.04,0.0,0,0.0,3877.49,-768.85,24,conservative,0.05,3.0,0.012,True,777.9984958448753
1071.75,117175.08,18.05,1.747,49.32,4.899,73,73,0,111131.23,0.0,0,0.0,3878.72,-770.34,24,conservative,0.05,2.5,0.012,True,777.8473130193904
1690.73,179072.93,31.39,1.689,48.89,3.521,90,81,9,179249.54,124.29,0,0.0,5693.62,-1546.64,18,current,0.02,2.5,0.012,False,775.9685798024848
1072.49,117249.15,18.05,1.731,51.81,4.2,83,74,9,110539.43,1484.47,0,0.0,3419.31,-875.16,24,conservative,0.05,2.0,0.012,False,774.3562853185596
2808.74,290874.24,58.41,1.347,50.0,2.346,74,65,9,304953.62,-1782.32,1,51973.89,14282.98,-6089.16,36,aggressive,0.02,2.5,0.012,False,772.0602900188323
1701.62,180161.79,32.01,1.696,50.59,3.735,85,76,9,179263.65,152.23,0,0.0,5697.89,-1561.75,18,current,0.02,3.5,0.008,False,771.3071280849734
1075.53,117553.0,18.05,1.595,50.0,3.99,80,71,9,110673.19,1660.22,0,0.0,3747.72,-939.38,24,conservative,0.08,2.0,0.008,False,771.2144958448754
1073.92,117392.35,18.13,1.606,47.14,4.563,70,70,0,111357.45,0.0,0,0.0,4321.47,-844.62,24,conservative,0.08,3.0,0.008,True,770.7311809156095
1053.53,115352.91,17.99,1.944,52.58,4.232,97,86,11,108835.12,1623.4,0,0.0,2835.98,-742.97,12,conservative,0.03,2.5,0.012,False,770.4527887715399
1081.78,118177.7,18.46,1.747,50.0,4.468,72,72,0,112538.87,0.0,0,0.0,4027.54,-901.46,18,conservative,0.05,2.0,0.005,True,768.9410010834235
1071.31,117131.07,18.13,1.605,47.14,4.551,70,70,0,111098.64,0.0,0,0.0,4314.67,-845.55,24,conservative,0.08,2.5,0.008,True,768.9405780474352
1635.39,173538.94,30.59,1.697,50.0,3.955,72,72,0,171428.62,0.0,0,0.0,6373.2,-1611.29,18,current,0.02,2.0,0.005,True,768.8398875449493
1569.53,166953.01,29.18,1.695,49.32,4.631,73,73,0,163525.58,0.0,0,0.0,5793.21,-1217.03,24,current,0.02,3.5,0.012,True,768.8366840301576
1496.66,159665.5,27.32,1.652,53.42,3.67,73,66,7,155833.72,2213.08,0,0.0,5570.3,-1741.02,24,current,0.02,3.0,0.005,False,765.4017686676428
1663.86,176386.25,31.39,1.681,48.89,3.5,90,81,9,176458.38,135.97,0,0.0,5619.19,-1535.87,18,current,0.02,3.0,0.012,False,764.3765288308377
1064.35,116435.22,18.13,1.601,47.14,4.544,70,70,0,110383.46,0.0,0,0.0,4288.7,-841.72,24,conservative,0.08,3.5,0.008,True,764.250637065637
1491.66,159165.84,27.32,1.651,53.42,3.662,73,66,7,155265.53,2283.98,0,0.0,5557.2,-1740.63,24,current,0.02,2.5,0.005,False,763.00160761347
1126.62,122661.56,19.57,1.763,50.59,4.147,85,76,9,116333.8,1441.71,0,0.0,3609.26,-891.02,18,conservative,0.05,3.0,0.008,False,761.9742764435359
1123.89,122388.56,19.57,1.762,50.59,4.137,85,76,9,116039.05,1465.53,0,0.0,3603.65,-891.72,18,conservative,0.05,2.5,0.008,False,760.2262841083291
1446.57,154657.27,26.33,1.509,45.76,4.132,59,59,0,150647.41,0.0,0,0.0,7360.83,-1502.97,36,current,0.03,2.5,0.005,True,759.9869240410178
1647.14,174714.5,31.39,1.704,45.68,3.872,81,81,0,173316.47,0.0,0,0.0,6315.38,-1371.65,18,current,0.02,3.5,0.012,True,759.9279917171075
1667.56,176755.71,32.01,1.714,47.37,4.115,76,76,0,174475.23,0.0,0,0.0,6402.33,-1400.21,18,current,0.02,3.0,0.008,True,759.7007032177445
2758.62,285861.8,58.37,1.342,50.0,2.331,74,65,9,299790.81,-1785.09,1,51590.34,14104.77,-6050.56,36,aggressive,0.02,3.5,0.012,False,758.64621706356
1099.65,119964.97,19.09,1.747,48.89,3.919,90,81,9,114024.29,1447.04,0,0.0,3523.43,-859.99,18,conservative,0.05,3.5,0.012,False,758.0045730749084
1661.99,176198.6,32.01,1.713,47.37,4.101,76,76,0,173919.88,0.0,0,0.0,6389.25,-1402.33,18,current,0.02,2.5,0.008,True,757.3036219931271
941.8,104179.56,15.97,1.708,53.42,4.311,73,66,7,96022.58,2391.67,0,0.0,3285.54,-874.17,24,conservative,0.05,3.0,0.005,False,756.7057451471508
1477.27,157727.08,27.32,1.646,53.42,3.651,73,66,7,153841.64,2207.07,0,0.0,5510.39,-1731.07,24,current,0.02,3.5,0.005,False,756.0904040995607
1042.22,114222.31,18.05,1.731,48.65,4.499,74,74,0,108297.13,0.0,0,0.0,3868.01,-814.51,24,conservative,0.05,2.0,0.012,True,756.0542022160664
1027.0,112699.71,17.99,1.954,50.59,4.748,85,85,0,106908.61,0.0,0,0.0,3149.52,-679.07,12,conservative,0.03,3.5,0.012,True,755.9327070594776
1438.06,153806.26,26.33,1.505,45.76,4.114,59,59,0,149794.83,0.0,0,0.0,7329.62,-1503.28,36,current,0.03,3.5,0.005,True,755.6938693505508
1116.61,121661.47,19.57,1.758,50.59,4.131,85,76,9,115319.76,1432.72,0,0.0,3582.43,-887.91,18,conservative,0.05,3.5,0.008,False,755.6283045477771
939.48,103947.7,15.97,1.707,53.42,4.303,73,66,7,95771.0,2413.65,0,0.0,3279.87,-874.42,24,conservative,0.05,2.5,0.005,False,754.9510212899186
1635.62,173562.31,31.39,1.701,45.68,3.854,81,81,0,172119.76,0.0,0,0.0,6281.75,-1370.57,18,current,0.02,2.5,0.012,True,754.9260331315705
1537.44,163744.43,29.18,1.685,49.32,4.571,73,73,0,160243.52,0.0,0,0.0,5697.63,-1212.74,24,current,0.02,3.0,0.012,True,754.030425633996
1093.35,119334.83,19.09,1.744,48.89,3.905,90,81,9,113339.43,1484.12,0,0.0,3507.85,-859.17,18,conservative,0.05,2.5,0.012,False,753.9144159245678
1537.11,163710.79,29.18,1.686,49.32,4.562,73,73,0,160224.0,0.0,0,0.0,5700.18,-1215.74,24,current,0.02,2.5,0.012,True,753.8693344756682
1428.45,152844.61,26.33,1.503,45.76,4.102,59,59,0,148806.37,0.0,0,0.0,7287.84,-1498.91,36,current,0.03,3.0,0.005,True,750.9630402582607
1646.18,174617.67,32.01,1.708,47.37,4.091,76,76,0,172284.93,0.0,0,0.0,6333.71,-1393.22,18,current,0.02,3.5,0.008,True,750.5835404561076
933.3,103330.15,15.97,1.702,53.42,4.294,73,66,7,95163.06,2382.74,0,0.0,3260.53,-871.02,24,conservative,0.05,3.5,0.005,False,750.2682654978083
1045.18,114518.32,18.13,1.591,46.48,4.24,71,71,0,108597.76,0.0,0,0.0,4306.41,-881.94,24,conservative,0.08,2.0,0.008,True,749.9400022062881
2737.75,283775.17,58.98,1.34,50.0,2.325,74,65,9,297501.85,-1711.45,1,51682.28,14027.0,-6032.67,36,aggressive,0.02,3.0,0.012,False,746.8227738216344
1013.64,111363.68,17.99,1.946,50.59,4.711,85,85,0,105543.53,0.0,0,0.0,3115.97,-677.22,12,conservative,0.03,3.0,0.012,True,746.7453590883824
1098.24,119824.05,19.57,1.765,47.37,4.434,76,76,0,114220.47,0.0,0,0.0,4096.66,-831.48,18,conservative,0.05,3.0,0.008,True,746.1294879918241
1081.19,118118.79,19.09,1.737,48.89,3.886,90,81,9,112099.37,1477.22,0,0.0,3475.6,-855.43,18,conservative,0.05,3.0,0.012,False,746.0235887899424
1095.57,119557.37,19.57,1.764,47.37,4.422,76,76,0,113955.89,0.0,0,0.0,4090.51,-832.56,18,conservative,0.05,2.5,0.008,True,744.4081548288195
1527.25,162725.18,29.18,1.653,51.81,3.694,83,74,9,160472.6,516.51,0,0.0,5133.73,-1494.03,24,current,0.02,2.0,0.012,False,744.1743077450309
1609.58,170958.31,31.39,1.693,45.68,3.827,81,81,0,169442.47,0.0,0,0.0,6199.28,-1362.06,18,current,0.02,3.0,0.012,True,743.6513975788466
1071.9,117189.84,19.09,1.748,45.68,4.182,81,81,0,111944.64,0.0,0,0.0,3976.33,-799.54,18,conservative,0.05,3.5,0.012,True,742.038166579361
1088.47,118847.1,19.57,1.759,47.37,4.416,76,76,0,113224.65,0.0,0,0.0,4065.95,-828.74,18,conservative,0.05,3.5,0.008,True,739.8901527848749
1065.74,116574.28,19.09,1.745,45.68,4.165,81,81,0,111314.48,0.0,0,0.0,3959.17,-799.43,18,conservative,0.05,2.5,0.012,True,738.0203462545837
1006.29,110629.43,17.99,1.914,52.04,3.916,98,87,11,104543.76,1245.29,0,0.0,2785.71,-771.96,12,conservative,0.03,2.0,0.012,False,736.989755975542
916.29,101629.02,15.97,1.691,52.7,4.003,74,67,7,93559.1,2421.44,0,0.0,3280.67,-913.3,24,conservative,0.05,2.0,0.005,False,736.1310444583594
996.23,109622.82,17.99,1.934,50.0,4.573,86,86,0,103816.55,0.0,0,0.0,3090.09,-675.75,12,conservative,0.03,2.5,0.012,True,734.2767604224571
1430.18,153018.29,27.32,1.63,52.7,3.343,74,67,7,149385.25,2293.45,0,0.0,5548.83,-1849.31,24,current,0.02,2.0,0.005,False,732.1249472913617
1053.86,115386.37,19.09,1.738,45.68,4.143,81,81,0,110101.01,0.0,0,0.0,3922.52,-796.19,18,conservative,0.05,3.0,0.012,True,730.2891927710842
881.14,98113.52,15.35,1.501,45.76,4.563,59,59,0,91192.36,0.0,0,0.0,4325.55,-799.92,36,conservative,0.08,2.5,0.005,True,729.9915732899024
877.76,97776.36,15.35,1.499,45.76,4.549,59,59,0,90854.93,0.0,0,0.0,4313.18,-800.03,36,conservative,0.08,3.5,0.005,True,727.3216188925082
873.36,97336.33,15.35,1.497,45.76,4.538,59,59,0,90406.35,0.0,0,0.0,4294.75,-798.5,36,conservative,0.08,3.0,0.005,True,723.9001693811076
1064.46,116445.64,19.57,1.73,50.0,3.83,86,77,9,110154.53,1440.04,0,0.0,3512.26,-917.04,18,conservative,0.05,2.0,0.008,False,721.4203740419009
1368.62,146862.11,26.33,1.484,45.0,3.707,60,60,0,143067.76,0.0,0,0.0,7256.54,-1601.78,36,current,0.03,2.0,0.005,True,719.7119107481959
1467.16,156715.53,29.18,1.662,48.65,4.045,74,74,0,153479.79,0.0,0,0.0,5663.59,-1326.57,24,current,0.02,2.0,0.012,True,719.5974359150104
1582.29,168229.26,32.01,1.661,50.0,3.379,86,77,9,167344.01,236.02,0,0.0,5535.57,-1638.36,18,current,0.02,2.0,0.008,False,719.2651527647611
970.74,107073.86,17.99,1.917,49.43,4.212,87,87,0,101393.89,0.0,0,0.0,3092.1,-717.42,12,conservative,0.03,2.0,0.012,True,715.2437776542524
1551.51,165150.69,31.39,1.648,48.35,3.199,91,82,9,165274.79,153.64,0,0.0,5469.79,-1600.9,18,current,0.02,2.0,0.012,False,714.8548754380377
2599.27,269926.98,58.37,1.327,48.61,2.28,72,63,9,282628.49,-1492.82,1,49597.55,14305.53,-5933.99,36,aggressive,0.02,2.5,0.008,False,714.7062341956484
1032.68,113268.21,19.09,1.711,48.35,3.63,91,82,9,107311.32,1460.9,0,0.0,3411.89,-879.81,18,conservative,0.05,2.0,0.012,False,713.7013787323207
2572.48,267247.7,58.32,1.324,48.61,2.268,72,63,9,279950.07,-1497.5,1,49597.55,14230.87,-5935.89,36,aggressive,0.02,3.5,0.008,False,707.7653936899864
1036.94,113694.3,19.57,1.731,46.75,4.064,77,77,0,108136.07,0.0,0,0.0,3984.19,-860.85,18,conservative,0.05,2.0,0.008,True,705.8060337250895
851.33,95132.68,15.35,1.483,45.0,4.216,60,60,0,88300.35,0.0,0,0.0,4287.29,-832.02,36,conservative,0.08,2.0,0.005,True,705.3153778501629
2530.84,263084.18,57.85,1.319,49.33,2.146,75,66,9,277528.8,-1438.49,1,52265.5,13975.07,-6341.77,36,aggressive,0.02,2.0,0.012,False,700.1671460674157
1528.7,162870.48,32.01,1.672,46.75,3.649,77,77,0,160656.77,0.0,0,0.0,6147.17,-1479.06,18,current,0.02,2.0,0.008,True,698.8445095282725
1005.92,110591.94,19.09,1.712,45.12,3.845,82,82,0,105359.77,0.0,0,0.0,3848.37,-822.88,18,conservative,0.05,2.0,0.012,True,698.1125683603981
2548.25,264824.98,58.93,1.322,48.61,2.262,72,63,9,277304.81,-1430.77,1,49597.55,14128.56,-5908.8,36,aggressive,0.02,3.0,0.008,False,695.3548201255728
1498.9,159889.97,31.39,1.658,45.12,3.455,82,82,0,158467.25,0.0,0,0.0,6027.45,-1434.41,18,current,0.02,2.0,0.012,True,694.4137607518318
852.03,95202.67,15.97,1.661,50.0,4.497,66,66,0,88590.82,0.0,0,0.0,3452.15,-767.58,24,conservative,0.05,3.0,0.005,True,691.03709830933
849.91,94990.79,15.97,1.66,50.0,4.486,66,66,0,88381.03,0.0,0,0.0,3446.4,-768.18,24,conservative,0.05,2.5,0.005,True,689.4126092673762
827.0,92699.81,15.35,1.48,49.23,3.966,65,58,7,83665.85,2689.56,0,0.0,3608.58,-882.4,36,conservative,0.08,2.5,0.005,False,685.6922149837135
844.26,94426.45,15.97,1.655,50.0,4.478,66,66,0,87800.29,0.0,0,0.0,3425.69,-765.08,24,conservative,0.05,3.5,0.005,True,685.1197257357545
823.81,92381.24,15.35,1.477,49.23,3.954,65,58,7,83346.6,2690.23,0,0.0,3598.78,-882.55,36,conservative,0.08,3.5,0.005,False,683.1450390879478
819.65,91965.5,15.35,1.475,49.23,3.946,65,58,7,82929.0,2680.68,0,0.0,3583.32,-880.51,36,conservative,0.08,3.0,0.005,False,679.9189413680782
1284.47,138446.64,26.34,1.483,49.23,3.32,65,58,7,132612.61,3302.63,0,0.0,6078.05,-1775.22,36,current,0.03,2.5,0.005,False,677.1869620349279
1276.85,137684.83,26.34,1.48,49.23,3.306,65,58,7,131849.48,3303.51,0,0.0,6054.7,-1775.68,36,current,0.03,3.5,0.005,False,673.3720235383446
828.72,92871.9,15.97,1.644,49.25,4.154,67,67,0,86364.74,0.0,0,0.0,3446.91,-805.39,24,conservative,0.05,2.0,0.005,True,671.8849805886036
1268.24,136823.97,26.34,1.477,49.23,3.3,65,58,7,130963.44,3290.91,0,0.0,6019.85,-1769.12,36,current,0.03,3.0,0.005,False,669.1222308276385
886.5,98650.46,17.68,1.842,51.76,4.238,85,77,8,91112.72,1837.53,0,0.0,2764.89,-700.12,12,conservative,0.03,3.0,0.005,False,666.5140271493214
1282.09,138208.56,27.32,1.598,50.0,3.93,66,66,0,134343.87,0.0,0,0.0,5460.25,-1389.22,24,current,0.02,3.0,0.005,True,665.0852371888725
884.25,98425.48,17.68,1.841,51.76,4.229,85,77,8,90870.93,1856.72,0,0.0,2760.19,-700.5,12,conservative,0.03,2.5,0.005,False,664.9414027149321
1277.76,137776.05,27.32,1.597,50.0,3.919,66,66,0,133915.33,0.0,0,0.0,5448.48,-1390.44,24,current,0.02,2.5,0.005,True,662.982317715959
798.83,89883.44,15.35,1.461,48.48,3.709,66,59,7,80913.86,2710.19,0,0.0,3577.87,-907.88,36,conservative,0.08,2.0,0.005,False,662.6684234527688
878.46,97846.13,17.68,1.836,51.76,4.221,85,77,8,90294.33,1831.63,0,0.0,2743.83,-697.63,12,conservative,0.03,3.5,0.005,False,660.8975158371042
1265.31,136530.64,27.32,1.591,50.0,3.907,66,66,0,132625.13,0.0,0,0.0,5401.22,-1382.28,24,current,0.02,3.5,0.005,True,656.9402166910688
862.3,96229.69,17.68,1.824,51.16,3.923,86,78,8,88788.25,1862.24,0,0.0,2765.11,-738.44,12,conservative,0.03,2.0,0.005,False,648.2912443438914
2327.76,242776.09,57.8,1.298,47.95,2.092,73,64,9,255703.95,-1168.11,1,49597.55,13929.47,-6131.47,36,aggressive,0.02,2.0,0.008,False,644.302643598616
1214.69,131468.54,26.34,1.458,48.48,3.056,66,59,7,125759.3,3373.26,0,0.0,5998.22,-1847.37,36,current,0.03,2.0,0.005,False,641.646934700076
1224.55,132454.65,27.32,1.575,49.25,3.544,67,67,0,128826.25,0.0,0,0.0,5438.51,-1489.54,24,current,0.02,2.0,0.005,True,635.6497437774524
806.26,90625.69,17.68,1.797,49.35,4.456,77,77,0,84064.61,0.0,0,0.0,2852.38,-623.74,12,conservative,0.03,3.0,0.005,True,612.8454117647058
804.24,90424.0,17.68,1.795,49.35,4.444,77,77,0,83864.98,0.0,0,0.0,2847.8,-624.39,12,conservative,0.03,2.5,0.005,True,611.3808778280543
798.87,89886.79,17.68,1.79,49.35,4.436,77,77,0,83310.62,0.0,0,0.0,2830.5,-621.76,12,conservative,0.03,3.5,0.005,True,607.6165475113121
814.19,91419.4,18.05,1.629,50.63,3.788,79,70,9,83998.4,1399.41,0,0.0,2900.64,-785.33,24,conservative,0.05,3.0,0.008,False,600.3037922437674
812.16,91215.94,18.05,1.628,50.63,3.78,79,70,9,83777.44,1419.15,0,0.0,2896.09,-785.82,24,conservative,0.05,2.5,0.008,False,598.9061385041551
854.23,95423.24,19.32,1.633,46.97,3.945,66,66,0,88992.42,0.0,0,0.0,3845.39,-863.27,36,conservative,0.05,2.5,0.012,True,596.286033126294
784.07,88406.98,17.68,1.778,48.72,4.099,78,78,0,81954.72,0.0,0,0.0,2852.71,-661.21,12,conservative,0.03,2.0,0.005,True,595.7205067873304
806.74,90674.04,18.05,1.623,50.63,3.773,79,70,9,83243.88,1391.06,0,0.0,2878.85,-782.54,24,conservative,0.05,3.5,0.008,False,595.1763684210526
804.53,90452.8,18.29,1.787,50.55,3.802,91,80,11,83003.13,1624.17,0,0.0,2496.29,-671.16,12,conservative,0.03,3.0,0.008,False,592.9472482230727
831.25,93125.26,18.83,1.619,45.31,3.855,64,64,0,86607.0,0.0,0,0.0,4032.6,-866.81,36,conservative,0.05,2.5,0.008,True,592.4198141263942
848.08,94807.89,19.32,1.627,46.97,3.932,66,66,0,88367.89,0.0,0,0.0,3822.97,-861.26,36,conservative,0.05,3.5,0.012,True,592.2428033126295
802.47,90246.52,18.29,1.785,50.55,3.793,91,80,11,82779.81,1643.64,0,0.0,2492.41,-671.72,12,conservative,0.03,2.5,0.008,False,591.5099496992893
828.05,92805.23,18.83,1.616,45.31,3.844,64,64,0,86286.84,0.0,0,0.0,4021.72,-866.94,36,conservative,0.05,3.5,0.008,True,590.2553983005841
844.5,94449.81,19.32,1.626,46.97,3.924,66,66,0,88002.08,0.0,0,0.0,3809.61,-859.88,36,conservative,0.05,3.0,0.012,True,589.961801242236
797.15,89715.32,18.29,1.78,50.55,3.787,91,80,11,82253.92,1616.83,0,0.0,2477.51,-668.77,12,conservative,0.03,3.5,0.008,False,587.8892564242756
823.88,92387.58,18.83,1.613,45.31,3.836,64,64,0,85859.45,0.0,0,0.0,4004.66,-865.02,36,conservative,0.05,3.0,0.008,True,587.4938470525757
1194.97,129496.77,29.61,1.547,50.63,3.285,79,70,9,125861.42,874.75,0,0.0,4554.97,-1422.12,24,current,0.02,3.0,0.008,False,585.9017399527187
790.59,89059.37,18.13,1.629,47.14,4.031,70,70,0,82443.72,0.0,0,0.0,3322.47,-735.07,24,conservative,0.05,3.0,0.008,True,584.1512917815776
1190.86,129085.78,29.61,1.546,50.63,3.277,79,70,9,125394.01,933.54,0,0.0,4545.13,-1422.5,24,current,0.02,2.5,0.008,False,584.0326953731848
791.81,89181.25,18.05,1.612,50.0,3.554,80,71,9,81835.73,1426.37,0,0.0,2896.53,-814.98,24,conservative,0.05,2.0,0.008,False,583.9869002770083
788.61,88861.16,18.13,1.628,47.14,4.021,70,70,0,82247.7,0.0,0,0.0,3317.44,-735.89,24,conservative,0.05,2.5,0.008,True,582.7811792608936
783.33,88333.25,18.13,1.623,47.14,4.014,70,70,0,81703.45,0.0,0,0.0,3297.25,-732.59,24,conservative,0.05,3.5,0.008,True,579.1558792057364
1179.3,127930.37,29.61,1.54,50.63,3.268,79,70,9,124251.91,867.97,0,0.0,4506.9,-1414.26,24,current,0.02,3.5,0.008,False,578.7476089159068
827.37,92736.75,19.32,1.613,46.27,3.674,67,67,0,86410.68,0.0,0,0.0,3829.71,-897.51,36,conservative,0.05,2.0,0.012,True,577.7423416149068
802.96,90295.96,18.83,1.598,44.62,3.595,65,65,0,83873.02,0.0,0,0.0,4006.77,-897.87,36,conservative,0.05,2.0,0.008,True,572.6369160913437
768.79,86878.99,18.13,1.612,46.48,3.76,71,71,0,80361.18,0.0,0,0.0,3317.64,-766.34,24,conservative,0.05,2.0,0.008,True,568.0820226144511
1147.14,124714.3,29.61,1.554,47.14,3.553,70,70,0,120623.42,0.0,0,0.0,5086.82,-1276.8,24,current,0.02,3.0,0.008,True,566.5154133738603
766.35,86634.91,18.29,1.755,50.0,3.538,92,81,11,79595.97,1260.39,0,0.0,2450.29,-692.54,12,conservative,0.03,2.0,0.008,False,565.9744532531438
759.54,85953.82,18.29,1.775,47.5,4.053,80,80,0,79386.54,0.0,0,0.0,2773.45,-619.16,12,conservative,0.03,3.0,0.008,True,564.7451071623838
1143.18,124318.48,29.61,1.553,47.14,3.542,70,70,0,120231.57,0.0,0,0.0,5076.79,-1278.45,24,current,0.02,2.5,0.008,True,564.697027355623
757.63,85762.52,18.29,1.773,47.5,4.042,80,80,0,79197.36,0.0,0,0.0,2769.37,-619.97,12,conservative,0.03,2.5,0.008,True,563.3948206670312
2067.98,216797.53,59.23,1.292,49.23,2.356,65,58,7,222695.39,257.7,1,35032.02,12104.94,-4981.97,36,aggressive,0.02,2.5,0.005,False,563.0220148573358
1140.97,124096.82,29.61,1.524,50.0,3.029,80,71,9,120617.68,942.64,0,0.0,4536.67,-1497.67,24,current,0.02,2.0,0.008,False,560.2946578858493
752.53,85253.02,18.29,1.768,47.5,4.035,80,80,0,78670.76,0.0,0,0.0,2752.34,-617.1,12,conservative,0.03,3.5,0.008,True,559.9114117003828
1132.06,123205.75,29.61,1.547,47.14,3.533,70,70,0,119076.51,0.0,0,0.0,5032.72,-1270.36,24,current,0.02,3.5,0.008,True,559.6045393448159
2046.46,214645.61,59.23,1.289,49.23,2.343,65,58,7,220544.33,253.21,1,35032.02,12039.11,-4983.45,36,aggressive,0.02,3.5,0.005,False,557.0817209184535
2223.9,232389.72,65.97,1.306,45.76,2.863,59,59,0,234085.47,0.0,1,29112.87,13322.36,-3925.57,36,aggressive,0.02,2.5,0.005,True,556.0527762619372
745.73,84572.56,18.01,1.565,50.0,3.361,74,65,9,76542.72,2033.11,0,0.0,3023.16,-899.49,36,conservative,0.05,2.5,0.012,False,552.3924086618545
2027.0,212699.75,59.23,1.287,49.23,2.336,65,58,7,218417.39,317.22,1,35032.02,11952.87,-4962.34,36,aggressive,0.02,3.0,0.005,False,551.755223704204
2200.83,230083.03,65.93,1.302,45.76,2.845,59,59,0,231770.97,0.0,1,29112.87,13237.56,-3926.35,36,aggressive,0.02,3.5,0.005,True,550.3211351433338
